taxonIdVerbatim,scientificNameVerbatim,resolvedTaxonId,resolvedTaxonName,parentTaxonId,family,phylum,traitIdVerbatim,traitNameVerbatim,bucketId,bucketName,counts,datasetId,numberOfRecords,curator,accessDate,comment,relationName,resolvedExternalId,resolvedName,resolvedRank,resolvedCommonNames,resolvedPath,resolvedPathIds,resolvedPathNames,resolvedExternalUrl,resolveKingdomName,resolvedPhylumName,resolvedFamilyName,providedTraitName,resolvedTraitName
,Adelophryne adiastola,,,,,,,Reproductive_output_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Reproductive_output_y,Reproductive_output_y
,Adelophryne adiastola,,,,,,,Dir,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Dir,Dir
,Adelophryne adiastola,,,,,,,Lar,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Lar,Lar
,Adelophryne adiastola,,,,,,,Viv,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYY,Adelophryne adiastola,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne adiastola,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYY,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYY,Animalia,Chordata,Eleutherodactylidae,Viv,Viv
,Adelophryne baturitensis,,,,,,,Ter,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Ter,Ter
,Adelophryne baturitensis,,,,,,,Aqu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Aqu,Aqu
,Adelophryne baturitensis,,,,,,,Diu,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Diu,Diu
,Adelophryne baturitensis,,,,,,,Wet_warm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Wet_warm,Wet_warm
,Adelophryne baturitensis,,,,,,,Body_size_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Body_size_mm,Body_size_mm
,Adelophryne baturitensis,,,,,,,Litter_size_min_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Litter_size_min_n,Litter_size_min_n
,Adelophryne baturitensis,,,,,,,Litter_size_max_n,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Litter_size_max_n,Litter_size_max_n
,Adelophryne baturitensis,,,,,,,Reproductive_output_y,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Reproductive_output_y,Reproductive_output_y
,Adelophryne baturitensis,,,,,,,Offspring_size_min_mm,,,,https://opentraits.org/datasets/amphi-bio,1,https://opentraits.org/members/alexander-keller,2022-08-11,,HAS_ACCEPTED_NAME,COL:9XYZ,Adelophryne baturitensis,species,,Biota | Animalia | Chordata | Amphibia | Anura | Brachycephaloidea | Eleutherodactylidae | Phyzelaphryninae | Adelophryne | Adelophryne baturitensis,COL:5T6MX | COL:N | COL:CH2 | COL:PH | COL:PW | COL:6239N | COL:9M5 | COL:K5R | COL:P38 | COL:9XYZ,unranked | kingdom | phylum | class | order | superfamily | family | subfamily | genus | species,https://www.catalogueoflife.org/data/taxon/9XYZ,Animalia,Chordata,Eleutherodactylidae,Offspring_size_min_mm,Offspring_size_min_mm
